mutual fund | a pool,dàʃí
to be soft | to be easy,dáʃĩ́n
to lower | press down | reform,dáta
tune played on a drum,dáwà
shoemakers' chips,dàwàgi
salutation for certain ranks,dawudù
to make/become friends,dàyàzũn
to be accustomed to | used to | tame,dáyé
to walk | to march,dazã̀
to hang on | to gird on (sword),dá`
to be | to exist,dã
to enter (boat/train/carriage),dã
to wear | to put on (trousers/sandals),dã
to measure (cereals),dã
to re-set a cutting edge,dà`
to master | to conquer,dã̀
skill | contrivance | to repair | mend,dã̀bǎra
odd person | eccentric,dãbóndã
property | profession | office handed down,dãdã
from | since,dã̀gã̀
separately,dã́kidã́ki
with difficulty | protracted,dã̀kiányí
large termite mound,dã̀kũ̀n
salutation for rank cêcèkó,dã̀kũ̀n
to gather together | assemble | collect,dãkũn
small bush (African privet),dã̀kũ̀n cigbã̀ngi
civet cat,dã̀kũ̀ngbà
influence | assistance,dã̀líli
to play a certain water game,dãlò
to pay in kind | give an equivalent,dã...ló
to get credit on false pretences,dãlò
convolvulus,dãmã
rank among native princes (salutations listed),dãmã
to live/exist forever,dãmbodãci
caterpillar that feeds on grass,dã̀mã̀dã̀mã́gi
plant used for medicine & perfume,dã̀mã̌ gi
arch,dãmurèngòga
part | portion | place,dã̀nã̀
burrs,dã nã èlǒ 'ga
copaiba gum tree (Daniellia oliveri),dã̀nci
big | fat,dã̀ncì
mica,dã̀ndã̌
very (much, many),dã́ndã́nyí
sodden | filthy | dirty,dã̀ndã̀nyǐ
relative | kinsman,dã́ngi
very thorny bush,dãngòdì
very (full),dá`ngúyí
very (much),dá`nyí
very (full, bloated),dã̀nyǐ
traditional red & white striped cloth,dã̀rã̀bǎki
to care for | mind | heed | be concerned about,dãsã̀
fear,dã̀suũn
aged person | important person,dã̀tídzò
just | indeed,dé
to have | get | obtain | find | possess,de
to surprise,dè
out | outside,dê
never,dèdé
equal | correct | alike,dédé
bad | evil | base | ill,dèdè
trigger/catch on gun or trap,dèděngi
pretence,dègàngǎ
few | little | some,déégi
white cloth woven in narrow strips,děkũ̀n
very (large),dididiyǐ
very (black),dìdìdìdìyǐ
packing net,dídìa
parrot,dídia dídia wòyě
caterpillar that gathers grass/chips on back,dìdìgũ̌ n
way of measuring out thread for a loom,dígbò
very (many),dìkànyǐ
for a long time,dìkyádìkià
agent | commissioner | broker,dìlǎlì
influence | assistance,dìlíli
expression of assent,dímù
to strive,dĩ́n
to scramble for | grab | gabble | scamp,dĩ́n
to be deficient | short | lack | reduce,dĩ́n
to burn | consume,dĩǹ
to carve | engrave,dĩǹ
to draw | drag | stretch | tighten | pull,dĩǹ
to exercise (the body),dĩǹ
to flog | thrash | whip,dĩǹ
to tempt | try | test,dĩǹ
to pile,dĩǹ
another name for búlálà (whip),dĩnásà
to draw out | elicit (conversation),dĩnbã̀tì
to be mean | close | miserly,dĩnboyé̀
black plum tree (Vitex doniana),dĩncì
dragonfly,dĩnderegì
fried yam chips,dìndĩ̌n
trigger,dĩndǎngi
heavily,dìndìnyǐ
fish species,dindorogi
fringe | lamp wick,dìndzǎ dìndzǎrá
to stand erect,dĩn gbàrǒ
to strive,dĩ́ngbã̀n
syrup made from black plum,dĩngborokã̀
swamp grass,dĩnkã̀kã́
water lily,dĩnkòrò
(Easter) lily,dinkòrò 'bá
hartebeest,dinkoro
fly,dĩnnǐ
large bloodsucking fly,dĩnnǐkó
small bush (dies off each dry season),dĩnnǐ kpe 'tsu ye à
quickly | hastily,dĩ́nnyì
to be tight,dĩ́nnyì
gutter | water course,dĩnyě
to be quick,dĩ́nyé
loudly | with a thud | with a crash,dĩnyǐ
very (much),dĩ́nyǐ
much | many | plenty,dó
to redden | ripen,do
to exalt | extol | flatter,do
to startle | scare | shock,do
date palm and fruit,dòbǐnã
leach pot,dodo
salutation common to many ranks,dòdóndáwà
to be excited | alarmed | nervous,dódódódóyí
salutation for rank songùbi,dodongbaci
lightly | springily | mincingly,dódôyǐ
blue,dòfa
policeman | constable | executioner,dògã̌ ri
granary foundations/props,dogbà
to miss | pass by unintentionally,dogba
to be conceited,dogbà
to swell/roughen/ripple (water),dogbà
field grass | straw | chaff,dogó
trade cloth,dogogi
dark dull (red) | stale,dòkãdòkã
to plan | consider,dókó
horse-boy,doko
horse,dòkò
horse-rider,dòkòci
field weed (resembles horse tail),dòkò cintàrà
head blacksmith (rank),Dòkòdzà
horse keeper,dòkòkpaci
horse stable/stall,dòkòmbà
bicycle (archaic “iron horse”),dòkò nyãnkpa
horse-rider,dòkòtúcí
horse-trainer,dòkòzã̀wǔci
abundant | many | much | plenty,dókun
old “dollar/florin” (archaic),dolà
heaviness,dòlu
expression of greatness,Domã̀
salutation for certain ranks,dòmbǎʃì
mortar,donci
honey & corn sweets,dòndǒkòryà
very (bloated),dòndònyǐ
old indigo,dóngóro
cake made from groundnuts/corn/pepper,dónkúwà
perplexity | intricacy,dònǐyã
girdle (women),dóró
yoruba-made girdle,dóróyàgi
camp | small settlement | village,dòta
calling on (to call on),dòwǔmã
dirty (yellow),doyá
like,dòʒǐ
other | each other | one another,dòʒì
to cook | boil | brew,du
to shake,du
to rain,dù
shoo!,dǔ
to boast | brag,dubó
to be mushy | pulpy | rotten,dubú
stupidly | aimlessly,dǔdǔyí
very (large),dududuyǐ
female-name salutation (only),dùfia
hoe,dùgbà
blunt | stubby,dugbãnyǐ
fish species,dùgwà
goods | wealth | riches | possessions,dǔkìya
deep channel in a river,dùku
sweet potato,dùkú
noise | report,dùkú
common land tortoise,dùkú
flower (jack-in-the-pulpit type),dùkú dagba
lameness,dukũ̀n
pot | crock | clay vessel,dùkũ̀n
colt,dùkuʃi
very (large),dùliànyǐ
jet black horse,dùmfu
very (large),dùmùnyǐ
oyster,dùnã
electric ray (fish),dundoro
guinea-corn cultivar used as dyestuff,dundorogi
large cylindrical drum,dùndǔfa
whirlwind,dùndǔfè
thigh | lap,dundukó
large | great,dùndùkó
heavily,dùndùnyǐ
stupidly,dundunyí
sitting | abiding,dũ̀nfé
squirrel,dungi
seconds from kàtsã́ gruel,dǔngǔ
two-string lute (hunters),dùngùrù
hilt (knife/sword),dũ̀nmǔ
to break up grass fields into tillage | clear land,dũ̀nnu
large edible brown field rat,dũ̀ntsú
stupid,dunyí
heavily,dùnyǐ
palm fruit-bearing stem,dùrià
long,duru dùrù
deep river channel,dùrùku
bran,dùsa
very (hairy),dùsùyǐ
rainbow,duwa
charmed snake/charm kept to bring luck,duwa
rank for chief leather worker (salutation Gadò),dúwà
cryptic word for hunger,dúwà
singer | soloist (office salutation),duwalú
salutation for rank sãkiwa,dúwàtsu
to consider | calculate | think,dúwõ̀n
fancy bead / hard bones from edú fish head,dúyé
very (large),dwàmùnyǐ
very (much, plentiful),dwáswáyí
entirely | completely,dwáyí
soft | tender | plump,dwõ̀gwõ̀gi
veranda,dyàdyà
very (low) | pressed down | overloaded,dyàdyàyǐ
pineapple,dyàdyàgũ̌ n
low-hanging | drooping,dyàryà
short time ago,dyàryàgi
to sever | break | expose,dzá
to gin (cotton),dzá
very (high),dzabadzabayi
small | tiny | minute,dzadìgǐ
poor | scamped | imperfect,dzaga
tune played at a boxing match,dzàgàdzàgà
very (long),dzágadzàgayí
very (poorly | imperfectly | unsightly),dzágadzàgayí
green water frog,dzàgala
very (long),dzagbayi
vine species,dzàgbãn
fish species,dzáká
mule,dzǎka
rattle tied on legs when dancing,dzǎka
roof cleat (grass roof foot-rest),dzǎka
salutation for certain ranks,dzàká
embroidery neck collarette/design,dzǎkogi
very dangerous snake,dzǎko
short hair | bare scalp,dzákodzàkógǐ
small | tiny | minute,dzakògi
child name (father goes to altar),Dzǎmã̀gi
bare spot used for traditional worship,dzǎmã̀ta
bridle | bit,dzǎmi
quickly | readily | carefully | tightly,dzándzányí
long,dzàngàlàgǐ
hill/mountain crevasse | chasm,dzangbodo
flea,dzànkétégi
short,dzankpégǐ
very (large | wide | broad),dzántúkóyí
austere | severe | harsh | merciless,dzára
chain | cable,dzǎrà
brave person,dzárùmi
very (large),dzàwùkóyí
to rinse,dzã́
to be impolite,dzã́
in confusion | in a tangle | muddle,dzã́gãdzã̀gãyí
very (many),dzã́gã́yí
child | childishness,dzã́kãn
child,dzã́kã̀ngi
parting gift,dzã̀nã̀
posthumous child,dzã̀nã̀gi
sound made by a rattle,dzã́wṍndzã́wṍnyí
pins and needles sensation after sitting long,dzã̀yìnyǐ
to play (with cognate noun),dzó
to wade through long stretches of water,dzó
to plant | sow,dzò
to play,dzódzǒ
chill | shivering | ague,dzòdzò
first,dzòdzò
hawkers' cry for kàrà bean cakes,dzodzóndzò
lightly | mincingly,dzǒdzǒyí
very (thin | lean | gaunt),dzogoyǐ
chief | headman,dzogũn
salutation for rank tsádzà,dzogũn wõn 'nyã
salutation for rank dãmã,dzòlǎwùʃì
cousin,dzòmã̌ ci
very (sweet | tasty),dzóndzónyí
mutual work | co-operation,dzǒró
deception | imposition,dzòròndzórógi
leader | forefather,dzòʃìci
salutation for rank gàbǐ sã́yídi,dzǒ 'wó dzǒ
to be red,dzú
to lift,dzú
to wear cloth (women),dzú
to dig up | break up ground,dzú
to perforate | bore | pierce,dzu
to bury | inter,dzu
to be watery (porridge),dzu
angrily,dzudzudzudzuyi
very (thick | dense like forest),dzudzugbuyǐ
very (red),dzúdzûnyǐ
pocket,dzufã
embroidery above pocket,dzufãtí
very (matted | untidy),dzùgbùyǐ
very (large),dzùgbùkóyí
to be sodden,dzugwà
dirty (yellow),dzúkã́
vagina,dzukò
market,dzukó
market place,dzukódã
merchant | dealer,dzukólóci
flanelette,dzùlàdzulá
friday,dzúmâ
to appear | come out,dzũ̀n
to put in a patch,dzũ̀n
to bully | scare | browbeat,dzũ̀nbàyě
tender oil-palm leaves,dzundzwã̀nã̀gi
small gate in a wall,dzúngi
large gate in a wall,dzǔnkó
hawkers' cry for honey,dzṹmâ
very (red),dzúnyí
red,dzúrú
very (large),dzùwànyi
jet black bird like a jay,dzǔ yàkàgi
to weary | tire patience | punish,dzú 'yé
to be mad | crazy | insane,dzuyìlà
to mince | cut into small pieces,dzwa
to sprout | bud | break out,dzwa
female-name salutation,dzwǎ
to be sodden,dzwagwà
very (large | baggy | stout),dzwàkũ̀nkóyí
lightly | mincingly,dzwàndzwànyǐ
to flash | lighten,dzwã́
quickly (as to eat),dzwã̌ dzã̌ yí
well cooked | well sauced,dzwã̌ dzwã̌ yí
sticky | mushy | muddy,dzwã̀gwã̀dzwã̀gwã̀yǐ
very (warm | hot),dzwã̀dzwã̀yǐ
very (hot),dzwã̀m
very (large),dzwõ̀ntǐ
eh!,e
it is | it was,e
you (contracted form of ye),'e
continuous tense marker,è
come (contracted form of bé| not used alone),'é
husband | male,ebá
tattle,ebá
penis,eba
charm used to divine,eba
bamboo palm,èba
petition | prayer,èba
place | ground | floor | way | atmosphere | sweepings,ebà
certainly | yes,ebà
twins,èbà
stocks (feet-fastening staple),èbà
visit,èbá
disease of the spleen,èbǎ
place | room (to pass),èbǎ
scale (off a pot),èbǎ
prostitute (lit. one who takes another woman's husband),ebágògi
salutation for rank sondzàmitsu,èbàkótsu
petitioning | praying | libation (traditional ceremonies),èbalà
tattling,ebálò
trouble (one may get into at night),ebá nnã̌ ʒì
sensitive plant (lit. your husband is coming),ebá 'o rè bě
betrothing,ebátú
hunter's shout (when driving into nets),ebáwǒ
boasting | bragging | swearing,ebàʒì
shoulder,ebã
fish species,ebã
fortifications | town wall,ebã̀
fish species,èbã̀
filth | dirt,èbã̀
wood box / elevated place for stacking wood,èbã̀
nupe sub-tribe,Ebã́gi
changing | altering | repenting,ebã̀ʒè
pap,ebé
breast,ebé
udder,ebé
patas monkey,ebe
pumpkin,èbě
asu people near kontagora,Ebè
manure | dung | spoor | excrement,ebi
matter | pus | pollen,ebì
cola nut,ebì
knife,èbi
that | because,ebó
right | innocent,ebó
sin | fault | offence,ebó
love,ebó
gossip,ebó
action | imitation,ebó
respect | esteem (refers to one who is free),ebó
field grass,ebó
grass used for medicine (lit. ebó of the bushpig),ebó sùlyǎ
grass used for medicine (lit. ebó of the testicle),ebó tsùgbà
weed species,ebó zũ̀nmã̀gi
monitor lizard,ebo
weariness | tiredness | exhaustion | fatigue,èbo
medicine/charm put in footprints to hinder progress,èbo
oil cruet,ebò
kernelless,ebò
fruit of the bǒnù vine,èbǒ
grass binding tied over roof corners/edges before thatching,èbǒ
hunter's shout,èbǒ
shovel full of earth turned off intact,èbò
because | on account of | for | for the sake of,ebó...bo
therefore,ebógábo
judge | lawyer,ebógáci
weed whose seeds form on the back of leaves,ebógi
discs on the sides of a horse's bit,ebògi
system of fertilisation (weeds turned under),ebògi
why | wherefore,ebókinyãbo
gossiping,ebóko
will not | must not | might not,ebó...mã
it rests with you (phrase),ebó 'tí 'o bo.
gusset | very large trousers,ebú
pool | stagnant water | deep holes in a lake,ebú
ashes from a blacksmith's fire,ebu
width | breadth,ebù
cross,èbǔ
vendors' call for lìgã̀mã (native salt),èbǔ
seed yams | suckers,èbù
beginning,ècàbà
blessing,ècami
hardship | privation,ècáwǒ
extra (what is given as extra in trade),ècé
salutation common to all hunters,ècé
chisel,ece
salutation common to all hunters,ècé yà 'lú
run,eci
yam (general term),eci
running,ecibi
sneeze,ecĩn
mucus,ecĩ́n
dance performed by young men,ecĩǹ
riddle | folktale | story,ècĩǹ
indigo plant and dye,ècĩǹ
greatness,ecĩ́nwṍn
heap | pile,eda
shelter | shed | ceiling,èdà
sandal | shoe | boot,èdà
sorrel (èmãgi) seeds,èdǎ
drought (during the rainy season),èdǎ
stalking (walking slowly),edàba
immediately | at once,eda gá o
fool,edagi
post-hole digger | crowbar,edági
barber shop in the market,èdàgi
spying,edã́
ravine,edã́
fruit-bat,èdã̌
fish species,èdã̀
person with six fingers/toes,èdã̀gi
fear | fearfulness | timidity,edã̀sũn
spying,edã́tú
argot spoken by horse boys,èdè
person with a hare lip,èdègi
name for tsoede (founder of nupe ruling dynasties),Èdègi
cloth (vendors' call is lǎʒìgba),èdě
mute | dumb person,edi edigi
deep channel in a river,edĩǹ
vein | artery | cord in the body,edĩǹ
fruit of the black plum tree (dìnci),edĩǹ
stone/nut/button used to play a game,edĩǹ
palm-kernel oil,èdĩ̌n
lower socket a door swings on,edó
branch/tributary of a river | creek,edo
mud granary | barn,èdo
corn cockle,èdo
fear | startle,wèdo
mud,edò
weight,edò
camp | heap | pile,èdò
sea catfish (fish species),edú
wild yam,èdu
smelting furnace,èdù
niger river,Èdù
taxes,èdǔ
fish species,èdùgi
ocean (lit. the salt Niger),èdùsã èdùkósã
salutation for rank ndǎejì (lit. the Niger smells no filth),èdù wo 'bã̀ à
benue river (lit. the black Niger),Èdù ʒìkò
thigh | lap | leg above the knee,edũn
grunt | groan,edũ̀n
harnessed antelope,edũ̀n (gi)
store keeper | steward | watchman,èdũ̀nbàpaci
sitting | abiding | staying,èdũ̀nfé
grunting | groaning,edũ̀ngbĩn
tumult | excitement,èdùnì
skin of the kṹnnyì leaf (used for sackcloth/mats),èdwã̌
sash worn by women,èdzǎ
traditional dance (men & women together),èdzà
salutation for rank tsóyida,èdzà èdzàkukumã́ku
